Invoice_ID,Order_Date,Ship_Date,Order_Status,Payment_Method,Quantity_Sold,Unit_Price,Discount_Percent,Tax_Amount,Total_Sale_Amount
INV-20241122-9840,2025-04-01,2025-04-03,Completed,UPI,13,189,21,135.87,2076.9
INV-20250409-5446,2024-07-01,2024-07-03,Completed,PayPal,9,370,29,165.5,2529.8
INV-20250621-3674,2024-10-06,2024-10-09,Pending,UPI,8,878,27,358.93,5486.45
INV-20250516-5854,2024-11-14,2024-11-18,Returned,Cash,12,140,12,103.49,1581.89
INV-20241006-2206,2025-09-11,2025-09-12,Completed,UPI,1,870,21,48.11,735.41
INV-20250301-5286,2024-02-27,2024-02-28,Completed,Credit Card,7,336,22,128.42,1962.98
INV-20240415-2892,2025-04-26,2025-04-30,Completed,PayPal,7,451,17,183.42,2803.73
INV-20250504-2504,2024-05-19,2024-05-22,Pending,PayPal,7,122,9,54.4,831.54
INV-20240509-4718,2024-04-13,2024-04-19,Pending,PayPal,11,108,27,60.71,927.95
INV-20240302-9185,2024-11-20,2024-11-25,Completed,Credit Card,13,969,9,802.43,12265.7
INV-20241223-8365,2024-05-21,2024-05-26,Pending,UPI,16,960,27,784.9,11997.7
INV-20240826-9680,2023-10-27,2023-11-03,Returned,UPI,5,899,2,308.36,4713.46
INV-20240411-3717,2025-06-22,2025-06-24,Returned,Credit Card,8,330,1,182.95,2796.55
INV-20250831-3772,2025-03-30,2025-04-03,Pending,PayPal,5,541,7,176.1,2691.75
INV-20240918-2834,2025-05-05,2025-05-08,Returned,Cash,3,313,18,53.9,823.88
INV-20240831-5209,2025-08-11,2025-08-15,Returned,Credit Card,13,330,16,252.25,3855.85
INV-20241208-5985,2024-11-21,2024-11-27,Completed,Cash,2,430,5,57.19,874.19
INV-20241114-8289,2023-12-27,2023-12-30,Pending,PayPal,11,484,3,361.5,5525.78
INV-20240715-4813,2025-08-26,2025-08-28,Returned,Credit Card,7,237,21,91.74,1402.35
INV-20240727-7092,2024-08-25,2024-08-31,Returned,Cash,11,539,28,298.82,4567.7
INV-20231013-2951,2024-04-05,2024-04-06,Pending,PayPal,13,337,7,285.2,4359.53
INV-20250822-7074,2025-05-21,2025-05-24,Returned,Credit Card,19,561,13,649.13,9922.46
INV-20241024-4575,2024-07-16,2024-07-21,Returned,Credit Card,2,716,14,86.21,1317.73
INV-20250820-3979,2025-06-19,2025-06-20,Completed,PayPal,10,681,24,362.29,5537.89
INV-20231118-3142,2025-04-06,2025-04-07,Returned,Cash,2,583,30,57.13,873.33
INV-20240718-3028,2025-06-23,2025-06-27,Pending,UPI,19,456,8,557.96,8528.84
INV-20240430-3858,2024-07-12,2024-07-19,Completed,UPI,9,262,20,132.05,2018.45
INV-20250918-7765,2025-01-30,2025-02-04,Returned,Cash,14,295,15,245.74,3756.24
INV-20240611-5910,2025-03-01,2025-03-06,Pending,PayPal,12,428,21,284.02,4341.46
INV-20241115-3281,2024-03-08,2024-03-10,Returned,Credit Card,1,244,9,15.54,237.58
INV-20250501-5610,2025-02-10,2025-02-13,Pending,Cash,14,536,29,372.95,5700.79
INV-20240314-1839,2024-08-19,2024-08-20,Completed,UPI,9,205,28,92.99,1421.39
INV-20240508-7808,2023-12-31,2024-01-01,Completed,PayPal,1,823,25,43.21,660.46
INV-20250705-6029,2024-04-22,2024-04-28,Returned,Credit Card,8,919,19,416.86,6371.98
INV-20231104-4368,2024-05-19,2024-05-24,Returned,PayPal,15,415,23,335.53,5128.78
INV-20240315-9831,2023-11-10,2023-11-15,Returned,Cash,11,866,13,580.13,8867.75
INV-20240426-4869,2024-06-10,2024-06-14,Returned,UPI,4,278,16,65.39,999.47
INV-20241023-1920,2025-01-25,2025-01-31,Pending,UPI,18,352,25,332.64,5084.64
INV-20240321-4748,2024-05-19,2024-05-25,Pending,Cash,18,124,27,114.06,1743.42
INV-20240323-5605,2024-07-16,2024-07-23,Returned,Credit Card,11,174,21,105.84,1617.9
INV-20250829-7880,2024-07-22,2024-07-26,Pending,PayPal,11,240,24,140.45,2146.85
INV-20240822-6825,2024-02-24,2024-02-27,Pending,UPI,19,798,19,859.69,13140.91
INV-20250526-8496,2024-11-07,2024-11-14,Completed,PayPal,2,344,5,45.75,699.35
INV-20231029-3353,2025-05-28,2025-06-02,Completed,PayPal,15,497,21,412.26,6301.71
INV-20250123-7563,2024-12-21,2024-12-25,Completed,UPI,9,783,6,463.69,7087.87
INV-20250628-6770,2025-10-04,2025-10-06,Pending,PayPal,11,972,20,598.75,9152.35
INV-20241125-1911,2024-11-01,2024-11-06,Completed,Cash,18,728,25,687.96,10515.96
INV-20240305-5901,2024-03-19,2024-03-21,Pending,UPI,7,213,7,97.06,1483.69
INV-20240522-2092,2024-11-29,2024-11-30,Completed,Cash,15,481,6,474.75,7256.85
INV-20240515-3434,2024-10-01,2024-10-05,Returned,PayPal,13,992,28,649.96,9935.08
INV-20241205-7377,2025-05-25,2025-05-30,Returned,UPI,6,891,6,351.77,5377.01
INV-20250329-1589,2024-04-27,2024-05-02,Pending,Cash,17,357,27,310.13,4740.5
INV-20240519-5412,2023-11-05,2023-11-11,Completed,Cash,12,413,28,249.78,3818.1
INV-20240513-9416,2024-08-17,2024-08-23,Returned,PayPal,2,189,6,24.87,380.19
INV-20250812-3074,2025-09-28,2025-09-29,Pending,Cash,2,472,17,54.85,838.37
INV-20231121-1711,2024-12-19,2024-12-20,Completed,Credit Card,1,800,16,47.04,719.04
INV-20240111-8315,2025-04-04,2025-04-10,Pending,Cash,17,273,16,272.89,4171.33
INV-20231111-7831,2024-09-15,2024-09-17,Returned,Cash,13,595,22,422.33,6455.63
INV-20241101-5202,2023-11-11,2023-11-15,Returned,UPI,13,881,12,705.5,10784.14
INV-20250219-1318,2025-06-18,2025-06-22,Pending,Credit Card,14,122,13,104.02,1589.98
INV-20231209-2776,2025-06-17,2025-06-18,Pending,PayPal,7,282,11,122.98,1879.84
INV-20240601-6225,2023-10-17,2023-10-23,Pending,PayPal,11,920,10,637.56,9745.56
INV-20250520-7030,2024-12-29,2025-01-03,Pending,Credit Card,4,805,11,200.61,3066.41
INV-20250617-8333,2024-12-04,2024-12-05,Completed,UPI,3,378,25,59.54,910.04
INV-20250228-7336,2025-05-08,2025-05-11,Completed,Credit Card,12,202,19,137.44,2100.88
INV-20250508-6509,2025-05-09,2025-05-12,Pending,PayPal,2,310,12,38.19,583.79
INV-20250413-7518,2025-07-03,2025-07-06,Returned,Cash,18,116,28,105.24,1608.6
INV-20250610-2014,2024-04-07,2024-04-12,Completed,Cash,20,799,19,906.07,13849.87
INV-20250927-2960,2024-05-17,2024-05-23,Returned,UPI,9,361,30,159.2,2433.5
INV-20241009-9156,2024-10-24,2024-10-29,Pending,UPI,4,687,5,182.74,2793.34
INV-20250513-3011,2024-03-22,2024-03-26,Completed,PayPal,10,122,8,78.57,1200.97
INV-20241011-3443,2024-03-10,2024-03-17,Completed,PayPal,20,586,3,795.79,12164.19
INV-20240222-9498,2024-11-15,2024-11-19,Returned,UPI,19,786,6,982.66,15020.62
INV-20250705-6247,2024-07-28,2024-08-01,Completed,UPI,11,881,8,624.1,9539.82
INV-20240816-5204,2023-12-02,2023-12-08,Completed,PayPal,18,713,25,673.79,10299.29
INV-20240907-4918,2025-01-20,2025-01-21,Returned,PayPal,3,415,7,81.05,1238.9
INV-20240313-5633,2024-07-15,2024-07-16,Completed,Credit Card,11,990,19,617.46,9438.36
INV-20231218-7353,2025-07-05,2025-07-11,Pending,UPI,13,249,24,172.21,2632.33
INV-20250317-2497,2024-10-15,2024-10-20,Pending,Cash,15,705,23,569.99,8712.74
INV-20240625-9008,2025-03-08,2025-03-14,Pending,Credit Card,13,544,28,356.43,5448.27
INV-20241016-6279,2024-06-24,2024-06-28,Completed,UPI,17,327,21,307.41,4699.02
INV-20231231-5998,2025-03-28,2025-04-01,Completed,Cash,9,252,27,115.89,1771.53
INV-20241013-6254,2025-01-05,2025-01-10,Returned,PayPal,19,611,1,804.5,12297.41
INV-20240926-4161,2024-11-28,2024-12-03,Pending,Cash,4,963,30,188.75,2885.15
INV-20241212-4482,2025-08-02,2025-08-06,Completed,Cash,12,639,16,450.88,6892.0
INV-20241115-2142,2024-12-12,2024-12-15,Pending,Credit Card,13,814,23,570.37,8718.51
INV-20241030-1167,2024-03-23,2024-03-24,Pending,UPI,20,543,30,532.14,8134.14
INV-20241018-5889,2024-05-24,2024-05-27,Pending,UPI,17,361,19,347.97,5318.94
INV-20240627-6356,2024-12-04,2024-12-07,Completed,Cash,10,558,5,371.07,5672.07
INV-20240708-1064,2024-12-16,2024-12-21,Completed,Credit Card,3,966,15,172.43,2635.73
INV-20240222-7842,2025-03-27,2025-04-01,Returned,PayPal,11,713,27,400.78,6126.17
INV-20250829-9616,2025-05-09,2025-05-13,Pending,Credit Card,9,713,1,444.7,6797.53
INV-20240109-1734,2025-09-12,2025-09-19,Completed,PayPal,4,496,21,109.72,1677.08
INV-20240225-1620,2025-04-02,2025-04-09,Returned,Cash,18,439,17,459.11,7017.77
INV-20241203-7971,2023-12-09,2023-12-16,Returned,Cash,1,920,12,56.67,866.27
INV-20231010-4037,2025-07-15,2025-07-19,Completed,Credit Card,13,669,14,523.56,8002.98
INV-20250223-5027,2023-11-09,2023-11-10,Returned,PayPal,2,394,9,50.2,767.28
INV-20241127-9116,2024-01-21,2024-01-26,Returned,UPI,14,541,1,524.88,8023.14
INV-20240324-9187,2024-12-25,2025-01-01,Returned,UPI,12,481,26,298.99,4570.27
INV-20240709-8769,2024-11-05,2024-11-07,Pending,UPI,17,431,15,435.96,6663.91
INV-20231227-2010,2025-09-27,2025-10-01,Pending,PayPal,15,372,14,335.92,5134.72
INV-20250520-1642,2025-05-12,2025-05-14,Completed,PayPal,18,869,23,843.1,12887.44
INV-20241117-4622,2024-12-08,2024-12-12,Pending,Credit Card,14,479,28,337.98,5166.3
INV-20231022-1772,2025-09-24,2025-09-30,Returned,Cash,1,887,14,53.4,816.22
INV-20241206-9132,2023-10-19,2023-10-22,Returned,Credit Card,18,712,3,870.21,13301.73
INV-20231110-5417,2023-11-04,2023-11-09,Pending,UPI,4,770,4,206.98,3163.78
INV-20240803-3215,2024-10-29,2024-11-02,Returned,Credit Card,4,518,19,117.48,1795.8
INV-20250416-8499,2024-06-14,2024-06-19,Completed,Cash,4,549,20,122.98,1879.78
INV-20250512-7346,2023-11-23,2023-11-27,Returned,Credit Card,17,797,12,834.62,12757.74
INV-20250109-9843,2025-04-02,2025-04-09,Returned,Credit Card,9,313,18,161.7,2471.64
INV-20231127-3303,2024-12-07,2024-12-12,Returned,Credit Card,7,177,27,63.31,967.78
INV-20240721-3754,2025-09-11,2025-09-13,Returned,Credit Card,17,846,2,986.61,15080.97
INV-20250316-4355,2024-10-19,2024-10-20,Completed,PayPal,16,974,22,850.89,13006.41
INV-20240308-7757,2024-12-27,2024-12-30,Completed,Cash,20,796,13,969.53,14819.93
INV-20250520-9163,2024-02-16,2024-02-23,Pending,Cash,16,316,23,272.52,4165.64
INV-20241111-2207,2024-09-04,2024-09-10,Pending,Cash,16,987,30,773.81,11828.21
INV-20240925-6405,2023-12-14,2023-12-17,Pending,Credit Card,12,578,1,480.66,7347.3
INV-20250622-7269,2024-09-05,2024-09-12,Pending,UPI,8,785,2,430.81,6585.21
INV-20240326-9972,2025-07-30,2025-08-02,Pending,PayPal,9,298,9,170.84,2611.46
INV-20240906-7322,2025-02-26,2025-03-05,Pending,PayPal,19,526,23,538.68,8234.06
INV-20231217-8253,2025-03-09,2025-03-14,Completed,UPI,18,972,4,1175.73,17971.89
INV-20240304-4290,2025-01-10,2025-01-11,Completed,Credit Card,17,554,4,632.89,9674.17
INV-20231229-7500,2025-02-06,2025-02-10,Pending,Cash,5,818,28,206.14,3150.94
INV-20231227-3887,2024-08-29,2024-08-31,Returned,Credit Card,13,980,7,829.37,12677.57
INV-20240117-9791,2024-12-17,2024-12-21,Pending,Cash,9,756,5,452.47,6916.27
INV-20241010-8261,2025-08-31,2025-09-05,Completed,PayPal,1,705,6,46.39,709.09
INV-20250711-3118,2025-03-03,2025-03-08,Pending,Credit Card,6,250,10,94.5,1444.5
INV-20250201-2067,2024-01-18,2024-01-20,Completed,PayPal,10,644,15,383.18,5857.18
INV-20250828-1931,2025-04-01,2025-04-06,Pending,Cash,2,486,5,64.64,988.04
INV-20241221-1793,2025-02-10,2025-02-15,Pending,UPI,18,321,2,396.37,6058.81
INV-20240102-3555,2024-02-13,2024-02-16,Returned,Cash,5,951,10,299.57,4579.07
INV-20250104-4969,2025-01-20,2025-01-23,Pending,PayPal,12,623,29,371.56,5679.52
INV-20240716-1300,2023-11-12,2023-11-14,Completed,PayPal,9,724,22,355.77,5438.25
INV-20250911-8162,2024-07-30,2024-08-06,Pending,UPI,20,305,25,320.25,4895.25
INV-20240407-8555,2024-09-29,2024-10-02,Completed,Cash,15,176,26,136.75,2090.35
INV-20250102-7035,2025-09-30,2025-10-03,Returned,UPI,19,426,16,475.93,7274.89
INV-20241104-3073,2025-03-13,2025-03-20,Pending,UPI,15,567,20,476.28,7280.28
INV-20231017-8504,2025-07-27,2025-07-29,Completed,Credit Card,1,416,22,22.71,347.19
INV-20240704-3624,2024-04-27,2024-05-02,Completed,Cash,3,932,22,152.66,2333.54
INV-20231204-1719,2024-10-23,2024-10-24,Returned,UPI,4,777,24,165.35,2527.43
INV-20250829-4296,2025-06-06,2025-06-11,Pending,Credit Card,11,994,13,665.88,10178.46
INV-20231220-6766,2025-02-01,2025-02-07,Returned,UPI,6,769,7,300.37,4591.39
INV-20240510-4161,2025-02-21,2025-02-28,Completed,UPI,14,740,29,514.89,7870.49
INV-20250426-6143,2023-11-12,2023-11-14,Completed,Credit Card,16,300,26,248.64,3800.64
INV-20250907-5954,2024-12-30,2024-12-31,Pending,Credit Card,1,583,24,31.02,474.1
INV-20231121-4579,2025-09-22,2025-09-23,Completed,Cash,6,420,2,172.87,2642.47
INV-20241018-4222,2024-06-04,2024-06-07,Pending,Credit Card,2,929,27,94.94,1451.28
INV-20250721-1821,2023-12-11,2023-12-13,Returned,Cash,7,605,12,260.88,3987.68
INV-20240701-6278,2025-01-13,2025-01-17,Completed,Credit Card,14,543,2,521.5,7971.46
INV-20231120-9460,2025-04-10,2025-04-14,Completed,Credit Card,17,609,24,550.78,8419.06
INV-20241207-1235,2024-02-06,2024-02-09,Returned,Cash,12,353,6,278.73,4260.57
INV-20250317-1599,2025-09-26,2025-09-28,Completed,Credit Card,2,358,22,39.09,597.57
INV-20250421-2589,2025-09-07,2025-09-12,Pending,Cash,18,162,13,177.58,2714.5
INV-20250520-4915,2025-07-31,2025-08-07,Returned,PayPal,12,719,30,422.77,6462.37
INV-20250429-8326,2024-05-28,2024-05-31,Pending,Cash,8,201,11,100.18,1531.3
INV-20240422-2683,2024-12-17,2024-12-20,Completed,PayPal,7,129,14,54.36,830.94
INV-20250311-4598,2024-04-10,2024-04-16,Returned,UPI,12,584,8,451.32,6898.68
INV-20241219-2397,2025-04-14,2025-04-16,Completed,Cash,7,271,14,114.2,1745.62
INV-20240718-2788,2024-11-08,2024-11-14,Pending,UPI,8,733,3,398.17,6086.25
INV-20231106-5157,2024-09-16,2024-09-17,Pending,Credit Card,19,765,28,732.56,11197.76
INV-20250217-8613,2025-04-29,2025-04-30,Pending,PayPal,15,589,4,593.71,9075.31
INV-20250627-5496,2023-12-24,2023-12-27,Completed,PayPal,17,298,6,333.34,5095.38
INV-20241207-2892,2025-07-08,2025-07-15,Returned,UPI,8,134,5,71.29,1089.69
INV-20250426-6688,2025-01-05,2025-01-11,Pending,Cash,18,586,15,627.61,9593.41
INV-20240812-9518,2024-01-18,2024-01-19,Pending,UPI,4,309,11,77.0,1177.04
INV-20240825-7703,2024-12-08,2024-12-10,Completed,UPI,6,213,19,72.46,1107.64
INV-20250606-3388,2025-06-17,2025-06-19,Returned,PayPal,6,553,4,222.97,3408.25
INV-20250416-6159,2024-07-14,2024-07-19,Completed,UPI,19,850,13,983.54,15034.04
INV-20240918-3668,2024-11-04,2024-11-10,Returned,UPI,14,135,25,99.23,1516.73
INV-20250505-4821,2024-10-13,2024-10-16,Completed,Credit Card,19,826,22,856.89,13098.21
INV-20240128-3339,2025-03-09,2025-03-16,Returned,Credit Card,1,624,24,33.2,507.44
INV-20231115-7554,2023-12-19,2023-12-22,Returned,Cash,6,246,19,83.69,1279.25
INV-20250211-1327,2024-05-19,2024-05-20,Pending,Cash,11,728,29,398.0,6083.68
INV-20250121-8176,2025-05-10,2025-05-11,Pending,UPI,14,336,6,309.52,4731.28
INV-20231222-3565,2024-03-09,2024-03-13,Completed,Cash,19,544,20,578.82,8847.62
INV-20240312-5330,2025-09-11,2025-09-18,Returned,UPI,6,539,13,196.95,3010.53
INV-20231007-2172,2024-03-25,2024-03-29,Pending,Cash,1,544,7,35.41,541.33
INV-20240906-8356,2025-03-04,2025-03-10,Returned,Cash,4,924,22,201.8,3084.68
INV-20231026-8853,2025-08-12,2025-08-18,Returned,PayPal,6,788,23,254.84,3895.4
INV-20241206-9265,2025-03-04,2025-03-09,Pending,Credit Card,4,517,2,141.86,2168.5
INV-20250327-3238,2023-10-08,2023-10-12,Completed,Cash,20,177,7,230.45,3522.65
INV-20250112-9826,2025-01-23,2025-01-26,Completed,Cash,12,257,7,200.77,3068.89
INV-20250512-7067,2024-04-23,2024-04-27,Pending,UPI,20,560,20,627.2,9587.2
INV-20231217-8291,2024-08-01,2024-08-05,Pending,PayPal,12,672,19,457.23,6989.07
INV-20240310-6670,2024-11-10,2024-11-14,Completed,PayPal,14,849,15,707.22,10810.32
INV-20250601-7332,2023-12-14,2023-12-21,Returned,Cash,5,303,27,77.42,1183.37
INV-20250615-2716,2024-11-15,2024-11-21,Completed,UPI,6,891,5,355.51,5434.21
INV-20231130-2407,2025-01-03,2025-01-08,Completed,PayPal,7,756,16,311.17,4756.45
INV-20240824-5497,2024-07-08,2024-07-14,Completed,Cash,3,662,5,132.07,2018.77
INV-20250411-7838,2024-04-16,2024-04-20,Pending,PayPal,5,620,11,193.13,2952.13
INV-20250523-2876,2024-09-02,2024-09-05,Returned,Credit Card,12,943,25,594.09,9081.09
INV-20250428-9644,2025-06-14,2025-06-20,Returned,Cash,1,873,30,42.78,653.88
INV-20240829-3293,2025-07-03,2025-07-09,Completed,Credit Card,13,722,29,466.48,7130.54
INV-20240720-5187,2025-01-22,2025-01-23,Completed,Cash,19,362,30,337.02,5151.62
INV-20240319-2948,2024-08-06,2024-08-12,Pending,UPI,5,566,19,160.46,2452.76
INV-20240417-8906,2023-12-23,2023-12-25,Pending,Credit Card,15,442,16,389.84,5959.04
INV-20240731-8148,2024-11-05,2024-11-11,Completed,Cash,18,198,11,222.04,3394.0
INV-20250914-4324,2025-09-29,2025-10-03,Pending,Credit Card,16,333,24,283.45,4332.73
INV-20241108-6516,2024-10-24,2024-10-29,Completed,UPI,15,622,4,626.98,9583.78
INV-20250204-1454,2025-02-11,2025-02-16,Returned,Credit Card,4,808,30,158.37,2420.77
INV-20231103-6069,2025-04-08,2025-04-15,Pending,Cash,19,454,18,495.13,7568.45
INV-20231113-8042,2025-09-14,2025-09-17,Completed,Cash,17,883,5,998.23,15258.68
INV-20240406-2395,2025-07-14,2025-07-18,Pending,UPI,12,634,20,426.05,6512.45
INV-20241008-9937,2025-05-26,2025-06-01,Returned,UPI,17,331,26,291.48,4455.46
INV-20240227-1504,2025-07-22,2025-07-28,Pending,UPI,10,470,17,273.07,4174.07
INV-20240708-6527,2025-01-22,2025-01-29,Returned,PayPal,3,915,4,184.46,2819.66
INV-20240507-3827,2025-05-25,2025-05-26,Returned,UPI,3,306,8,59.12,903.68
INV-20240309-3035,2024-05-26,2024-05-28,Pending,Cash,7,921,9,410.67,6277.44
INV-20250609-7880,2024-10-15,2024-10-17,Pending,UPI,12,670,20,450.24,6882.24
INV-20240601-8210,2025-03-26,2025-03-28,Completed,PayPal,10,458,22,250.07,3822.47
INV-20240825-8976,2025-06-17,2025-06-21,Returned,Credit Card,3,294,0,61.74,943.74
INV-20250528-5231,2025-03-06,2025-03-08,Pending,UPI,15,496,16,437.47,6687.07
INV-20250830-3489,2025-03-29,2025-03-30,Pending,Cash,13,909,25,620.39,9483.14
INV-20241119-4318,2024-05-20,2024-05-21,Completed,Credit Card,9,602,7,352.71,5391.45
INV-20250331-1257,2024-11-06,2024-11-13,Returned,PayPal,6,773,10,292.19,4466.39
INV-20250610-7782,2024-06-11,2024-06-17,Returned,UPI,5,801,11,249.51,3813.96
INV-20231123-7403,2024-11-06,2024-11-09,Pending,Cash,18,115,4,139.1,2126.3
INV-20240125-3018,2024-04-08,2024-04-10,Completed,Cash,20,836,3,1135.29,17353.69
INV-20240117-8669,2023-10-17,2023-10-23,Returned,Credit Card,16,779,4,837.58,12803.02
INV-20231114-3134,2025-05-26,2025-05-31,Pending,Cash,9,585,9,335.38,5126.53
INV-20231124-6095,2024-08-11,2024-08-12,Pending,UPI,12,777,21,515.62,7881.58
INV-20240209-3637,2024-04-10,2024-04-15,Completed,UPI,12,609,30,358.09,5473.69
INV-20240411-2494,2024-07-04,2024-07-08,Completed,PayPal,9,152,16,80.44,1229.56
INV-20240425-6960,2024-11-02,2024-11-08,Returned,Cash,15,964,8,931.22,14234.42
INV-20250911-2435,2023-11-23,2023-11-30,Pending,Cash,11,824,0,634.48,9698.48
INV-20250408-4297,2025-05-15,2025-05-18,Returned,PayPal,13,478,19,352.33,5385.67
INV-20240709-5032,2024-06-27,2024-06-30,Returned,UPI,17,404,26,355.76,5438.08
INV-20241129-4727,2024-11-21,2024-11-27,Pending,PayPal,10,678,13,412.9,6311.5
INV-20240818-1851,2025-09-28,2025-09-29,Completed,Cash,11,529,16,342.16,5230.12
INV-20240720-7384,2024-01-10,2024-01-11,Returned,Credit Card,5,991,5,329.51,5036.76
INV-20240913-6400,2025-06-08,2025-06-10,Pending,UPI,10,990,15,589.05,9004.05
INV-20240624-8252,2023-10-08,2023-10-12,Returned,UPI,16,631,13,614.85,9398.37
INV-20240316-9869,2023-12-15,2023-12-17,Returned,Cash,11,256,26,145.87,2229.71
INV-20240320-9493,2025-03-18,2025-03-20,Completed,UPI,13,584,15,451.72,6904.92
INV-20250204-8665,2024-07-27,2024-08-03,Completed,PayPal,19,130,9,157.34,2405.04
INV-20241218-9017,2025-06-26,2025-07-03,Returned,Cash,11,851,29,465.24,7111.55
INV-20250815-1442,2024-02-29,2024-03-05,Pending,PayPal,14,318,12,274.24,4192.0
INV-20240929-5011,2023-11-28,2023-12-05,Pending,Cash,2,134,20,15.01,229.41
INV-20250212-9613,2025-01-12,2025-01-14,Completed,PayPal,6,536,30,157.58,2408.78
INV-20250129-9503,2025-08-10,2025-08-17,Returned,Credit Card,10,352,25,184.8,2824.8
INV-20231216-5702,2025-02-14,2025-02-20,Completed,UPI,10,943,6,620.49,9484.69
INV-20241027-6229,2024-04-17,2024-04-22,Completed,UPI,8,623,10,313.99,4799.59
INV-20231219-7357,2024-10-23,2024-10-25,Pending,UPI,3,688,19,117.03,1788.87
INV-20250405-6700,2024-04-17,2024-04-22,Pending,PayPal,3,875,26,135.98,2078.48
INV-20241009-8397,2024-04-21,2024-04-22,Returned,Cash,4,892,0,249.76,3817.76
INV-20240310-6651,2024-10-18,2024-10-22,Completed,Credit Card,6,713,30,209.62,3204.22
INV-20240712-9007,2024-05-23,2024-05-30,Returned,Cash,14,727,13,619.84,9474.7
INV-20250124-4026,2023-11-20,2023-11-24,Pending,Cash,2,532,18,61.07,933.55
INV-20240205-4567,2025-07-14,2025-07-17,Returned,UPI,13,535,21,384.61,5879.06
INV-20240526-9920,2025-02-14,2025-02-17,Pending,Cash,16,525,29,417.48,6381.48
INV-20250725-4873,2024-06-25,2024-06-26,Returned,PayPal,17,762,29,643.81,9841.15
INV-20240526-1471,2024-01-17,2024-01-23,Pending,PayPal,5,186,3,63.15,965.25
INV-20240202-8386,2024-01-14,2024-01-15,Pending,Credit Card,1,896,21,49.55,757.39
INV-20240220-1781,2023-12-06,2023-12-08,Completed,Cash,17,582,16,581.77,8892.73
INV-20240407-9182,2024-05-17,2024-05-20,Completed,UPI,11,867,20,534.07,8163.67
INV-20231115-4887,2024-11-05,2024-11-07,Pending,UPI,16,883,27,721.94,11035.38
INV-20240715-1737,2025-08-31,2025-09-01,Completed,Credit Card,4,974,18,223.63,3418.35
INV-20241108-3016,2025-05-28,2025-06-03,Returned,Credit Card,16,290,27,237.1,3624.3
INV-20240407-4887,2024-03-20,2024-03-23,Pending,PayPal,2,279,24,29.69,453.77
INV-20240322-1851,2023-12-26,2023-12-28,Pending,Credit Card,14,880,12,758.91,11600.51
INV-20250927-9474,2023-10-19,2023-10-26,Pending,UPI,15,454,22,371.83,5683.63
INV-20241210-1063,2024-09-29,2024-10-05,Pending,Cash,12,810,13,591.95,9048.35
INV-20241215-1719,2024-11-17,2024-11-20,Returned,UPI,20,536,7,697.87,10667.47
INV-20250111-5135,2025-01-21,2025-01-27,Completed,Credit Card,6,662,14,239.11,3655.03
INV-20250925-2534,2025-09-04,2025-09-09,Pending,Cash,8,830,13,404.38,6181.18
INV-20250126-5535,2025-08-18,2025-08-24,Pending,Cash,2,151,25,15.86,242.36
INV-20241023-5514,2024-07-19,2024-07-25,Completed,UPI,3,944,5,188.33,2878.73
INV-20240122-8948,2024-11-05,2024-11-11,Returned,Credit Card,16,889,6,935.94,14306.5
INV-20250529-4496,2024-03-09,2024-03-10,Pending,Credit Card,1,966,14,58.15,888.91
INV-20250321-3047,2024-04-26,2024-05-01,Pending,Credit Card,20,807,27,824.75,12606.95
INV-20241117-1123,2024-09-08,2024-09-12,Pending,Credit Card,20,465,0,651.0,9951.0
INV-20250104-2782,2025-08-12,2025-08-18,Completed,UPI,1,933,0,65.31,998.31
INV-20240512-7426,2025-09-13,2025-09-15,Pending,UPI,2,577,2,79.16,1210.08
INV-20241222-4686,2025-10-01,2025-10-03,Completed,Cash,11,933,1,711.23,10871.6
